"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"4:42:40.2349361 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: fdProxy.dll, 1: fdSSDP.dll, 2: fdWCN.dll, 3: fdWNet.dll, 4: fdWSD.dll, 5: feclient.dll, 6: fi-FI, 7: filemgmt.dll, 8: find.exe, 9: findnetprinters.dll, 10: findstr.exe, 11: finger.exe, 12: Firewall.cpl, 13: FirewallAPI.dll, 14: FirewallControlPanel.dll, 15: fixmapi.exe, 16: fltLib.dll, 17: fltMC.exe, 18: fmifs.dll, 19: fms.dll, 20: fontext.dll, 21: fontsub.dll, 22: fontview.exe, 23: forfiles.exe, 24: format.com, 25: fphc.dll, 26: fr-FR, 27: framedyn.dll, 28: framedynos.dll, 29: fsmgmt.msc, 30: fsutil.exe, 31: fthsvc.dll, 32: ftp.exe, 33: fundisc.dll"
"4:42:40.2349537 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: fwcfg.dll, 1: FWPUCLNT.DLL, 2: FwRemoteSvr.dll, 3: FXSAPI.dll, 4: FXSCOM.dll, 5: FXSCOMEX.dll, 6: FXSEXT32.dll, 7: FXSRESM.dll, 8: FxsTmp, 9: FXSXP32.dll, 10: g711codc.ax, 11: gameux.dll, 12: GameUXLegacyGDFs.dll, 13: gb2312.uce, 14: gcdef.dll, 15: gdi32.dll, 16: getmac.exe, 17: getuname.dll, 18: glmf32.dll, 19: glu32.dll, 20: gpapi.dll, 21: gpedit.dll, 22: gpprnext.dll, 23: gpresult.exe, 24: gptext.dll, 25: gpupdate.exe, 26: grb.rs, 27: GroupPolicy, 28: GroupPolicyUsers, 29: grpconv.exe, 30: hbaapi.dll, 31: hcproviders.dll, 32: hdwwiz.cpl, 33: hdwwiz.exe"
"4:42:40.2349728 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: he-IL, 1: help.exe, 2: HelpPaneProxy.dll, 3: hgcpl.dll, 4: hh.exe, 5: hhctrl.ocx, 6: hhsetup.dll, 7: hid.dll, 8: hidphone.tsp, 9: hidserv.dll, 10: hlink.dll, 11: hnetcfg.dll, 12: hnetmon.dll, 13: HOSTNAME.EXE, 14: hr-HR, 15: html.iec, 16: httpapi.dll, 17: htui.dll, 18: hu-HU, 19: iac25_32.ax, 20: ias.dll, 21: iasacct.dll, 22: iasads.dll, 23: iasdatastore.dll, 24: iashlpr.dll, 25: IasMigPlugin.dll, 26: iasnap.dll, 27: iaspolcy.dll, 28: iasrad.dll, 29: iasrecst.dll, 30: iassam.dll, 31: iassdo.dll, 32: iassvcs.dll, 33: icacls.exe"
"4:42:40.2349907 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: icardagt.exe, 1: icardie.dll, 2: icardres.dll, 3: iccvid.dll, 4: icm32.dll, 5: icmp.dll, 6: icmui.dll, 7: IconCodecService.dll, 8: icrav03.rat, 9: icsigd.dll, 10: icsunattend.exe, 11: icsxml, 12: ideograf.uce, 13: idndl.dll, 14: IDStore.dll, 15: ie4uinit.exe, 16: ieakeng.dll, 17: ieaksie.dll, 18: ieakui.dll, 19: ieapfltr.dat, 20: ieapfltr.dll, 21: iedkcs32.dll, 22: ieframe.dll, 23: iepeers.dll, 24: iernonce.dll, 25: iertutil.dll, 26: iesetup.dll, 27: iesysprep.dll, 28: ieui.dll, 29: ieuinit.inf, 30: ieUnatt.exe, 31: iexpress.exe, 32: ifmon.dll, 33: ifsutil.dll"
"4:42:40.2350098 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: ifsutilx.dll, 1: imaadp32.acm, 2: imagehlp.dll, 3: imageres.dll, 4: imagesp1.dll, 5: imapi.dll, 6: imapi2.dll, 7: imapi2fs.dll, 8: IME, 9: imgutil.dll, 10: IMJP10.IME, 11: IMJP10K.DLL, 12: imkr80.ime, 13: imm32.dll, 14: inetcomm.dll, 15: inetcpl.cpl, 16: inetmib1.dll, 17: INETRES.dll, 18: inetsrv, 19: InfDefaultInstall.exe, 20: infocardapi.dll, 21: infocardcpl.cpl, 22: InkEd.dll, 23: input.dll, 24: inseng.dll, 25: InstallShield, 26: instnm.exe, 27: intl.cpl, 28: iologmsg.dll, 29: IPBusEnumProxy.dll, 30: ipconfig.exe, 31: IPHLPAPI.DLL, 32: iprop.dll, 33: iprtprio.dll"
"4:42:40.2350280 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: iprtrmgr.dll, 1: ipsecsnp.dll, 2: ipsmsnap.dll, 3: ir32_32.dll, 4: ir41_32.ax, 5: ir41_qc.dll, 6: ir41_qcx.dll, 7: ir50_32.dll, 8: ir50_qc.dll, 9: ir50_qcx.dll, 10: irclass.dll, 11: irprops.cpl, 12: iscsicli.exe, 13: iscsicpl.dll, 14: iscsicpl.exe, 15: iscsidsc.dll, 16: iscsied.dll, 17: iscsium.dll, 18: iscsiwmi.dll, 19: isoburn.exe, 20: it-IT, 21: itircl.dll, 22: itss.dll, 23: iTVData.dll, 24: ivfsrc.ax, 25: iyuv_32.dll, 26: ja-JP, 27: joy.cpl, 28: jscript.dll, 29: jsproxy.dll, 30: kanji_1.uce, 31: kanji_2.uce, 32: kbd101.DLL, 33: kbd101a.DLL"
"4:42:40.2350440 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: kbd101b.DLL, 1: kbd101c.DLL, 2: kbd103.DLL, 3: kbd106.dll, 4: kbd106n.dll, 5: KBDA1.DLL, 6: KBDA2.DLL, 7: KBDA3.DLL, 8: KBDAL.DLL, 9: KBDARME.DLL, 10: KBDARMW.DLL, 11: kbdax2.dll, 12: KBDAZE.DLL, 13: KBDAZEL.DLL, 14: KBDBASH.DLL, 15: KBDBE.DLL, 16: KBDBENE.DLL, 17: KBDBGPH.DLL, 18: KBDBGPH1.DLL, 19: KBDBHC.DLL, 20: KBDBLR.DLL, 21: KBDBR.DLL, 22: KBDBU.DLL, 23: KBDBULG.DLL, 24: KBDCA.DLL, 25: KBDCAN.DLL, 26: KBDCR.DLL, 27: KBDCZ.DLL, 28: KBDCZ1.DLL, 29: KBDCZ2.DLL, 30: KBDDA.DLL, 31: KBDDIV1.DLL, 32: KBDDIV2.DLL, 33: KBDDV.DLL, 34: KBDES.DLL"
"4:42:40.2350613 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: KBDEST.DLL, 1: KBDFA.DLL, 2: KBDFC.DLL, 3: KBDFI.DLL, 4: KBDFI1.DLL, 5: KBDFO.DLL, 6: KBDFR.DLL, 7: KBDGAE.DLL, 8: KBDGEO.DLL, 9: kbdgeoer.dll, 10: kbdgeoqw.dll, 11: KBDGKL.DLL, 12: KBDGR.DLL, 13: KBDGR1.DLL, 14: KBDGRLND.DLL, 15: KBDHAU.DLL, 16: KBDHE.DLL, 17: KBDHE220.DLL, 18: KBDHE319.DLL, 19: KBDHEB.DLL, 20: KBDHELA2.DLL, 21: KBDHELA3.DLL, 22: KBDHEPT.DLL, 23: KBDHU.DLL, 24: KBDHU1.DLL, 25: kbdibm02.DLL, 26: KBDIBO.DLL, 27: KBDIC.DLL, 28: KBDINASA.DLL, 29: KBDINBE1.DLL, 30: KBDINBE2.DLL, 31: KBDINBEN.DLL, 32: KBDINDEV.DLL, 33: KBDINGUJ.DLL"
"4:42:40.2350792 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: KBDINHIN.DLL, 1: KBDINKAN.DLL, 2: KBDINMAL.DLL, 3: KBDINMAR.DLL, 4: KBDINORI.DLL, 5: KBDINPUN.DLL, 6: KBDINTAM.DLL, 7: KBDINTEL.DLL, 8: KBDINUK2.DLL, 9: KBDIR.DLL, 10: KBDIT.DLL, 11: KBDIT142.DLL, 12: KBDIULAT.DLL, 13: KBDJPN.DLL, 14: KBDKAZ.DLL, 15: KBDKHMR.DLL, 16: KBDKOR.DLL, 17: KBDKYR.DLL, 18: KBDLA.DLL, 19: KBDLAO.DLL, 20: kbdlk41a.dll, 21: KBDLT.DLL, 22: KBDLT1.DLL, 23: KBDLT2.DLL, 24: KBDLV.DLL, 25: KBDLV1.DLL, 26: KBDMAC.DLL, 27: KBDMACST.DLL, 28: KBDMAORI.DLL, 29: KBDMLT47.DLL, 30: KBDMLT48.DLL, 31: KBDMON.DLL, 32: KBDMONMO.DLL, 33: KBDNE.DLL"
"4:42:40.2350965 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: kbdnec.DLL, 1: kbdnec95.DLL, 2: kbdnecat.DLL, 3: kbdnecnt.DLL, 4: KBDNEPR.DLL, 5: KBDNO.DLL, 6: KBDNO1.DLL, 7: KBDNSO.DLL, 8: KBDPASH.DLL, 9: KBDPL.DLL, 10: KBDPL1.DLL, 11: KBDPO.DLL, 12: KBDRO.DLL, 13: KBDROPR.DLL, 14: KBDROST.DLL, 15: KBDRU.DLL, 16: KBDRU1.DLL, 17: KBDSF.DLL, 18: KBDSG.DLL, 19: KBDSL.DLL, 20: KBDSL1.DLL, 21: KBDSMSFI.DLL, 22: KBDSMSNO.DLL, 23: KBDSN1.DLL, 24: KBDSOREX.DLL, 25: KBDSORS1.DLL, 26: KBDSORST.DLL, 27: KBDSP.DLL, 28: KBDSW.DLL, 29: KBDSW09.DLL, 30: KBDSYR1.DLL, 31: KBDSYR2.DLL, 32: KBDTAJIK.DLL, 33: KBDTAT.DLL"
"4:42:40.2351122 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: KBDTH0.DLL, 1: KBDTH1.DLL, 2: KBDTH2.DLL, 3: KBDTH3.DLL, 4: KBDTIPRC.DLL, 5: KBDTUF.DLL, 6: KBDTUQ.DLL, 7: KBDTURME.DLL, 8: KBDUGHR.DLL, 9: KBDUGHR1.DLL, 10: KBDUK.DLL, 11: KBDUKX.DLL, 12: KBDUR.DLL, 13: KBDUR1.DLL, 14: KBDURDU.DLL, 15: KBDUS.DLL, 16: KBDUSA.DLL, 17: KBDUSL.DLL, 18: KBDUSR.DLL, 19: KBDUSX.DLL, 20: KBDUZB.DLL, 21: KBDVNTC.DLL, 22: KBDWOL.DLL, 23: KBDYAK.DLL, 24: KBDYBA.DLL, 25: KBDYCC.DLL, 26: KBDYCL.DLL, 27: kerberos.dll, 28: kernel32.dll, 29: KernelBase.dll, 30: keyiso.dll, 31: keymgr.dll, 32: kmddsp.tsp, 33: ko-KR"
"4:42:40.2351307 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: korean.uce, 1: korwbrkr.dll, 2: korwbrkr.lex, 3: ksproxy.ax, 4: kstvtune.ax, 5: ksuser.dll, 6: Kswdmcap.ax, 7: ksxbar.ax, 8: ktmutil.exe, 9: ktmw32.dll, 10: l2gpstore.dll, 11: l2nacp.dll, 12: L2SecHC.dll, 13: l3codeca.acm, 14: l3codecp.acm, 15: label.exe, 16: LAPRXY.DLL, 17: lcphrase.tbl, 18: lcptr.tbl, 19: license.rtf, 20: licmgr10.dll, 21: linkinfo.dll, 22: loadperf.dll, 23: locale.nls, 24: localsec.dll, 25: LocationApi.dll, 26: LocationNotifications.exe, 27: locationnotificationsview.xml, 28: lodctr.exe, 29: logagent.exe, 30: LogFiles, 31: loghours.dll, 32: logman.exe"
"4:42:40.2351480 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: logoncli.dll, 1: lpk.dll, 2: lsmproxy.dll, 3: lt-LT, 4: luainstall.dll, 5: lusrmgr.msc, 6: lv-LV, 7: lz32.dll, 8: l_intl.nls, 9: Macromed, 10: Magnification.dll, 11: Magnify.exe, 12: main.cpl, 13: makecab.exe, 14: manifeststore, 15: mapi32.dll, 16: mapistub.dll, 17: mapisvc.inf, 18: mcbuilder.exe, 19: MCEWMDRMNDBootstrap.dll, 20: mciavi32.dll, 21: mcicda.dll, 22: mciqtz32.dll, 23: mciseq.dll, 24: mciwave.dll, 25: mctres.dll, 26: mdminst.dll, 27: MediaMetadataHandler.dll, 28: mf.dll, 29: mf3216.dll, 30: mfAACEnc.dll, 31: mfc40.dll, 32: mfc40u.dll, 33: mfc42.dll"
"4:42:40.2351671 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: mfc42u.dll, 1: mfcsubs.dll, 2: mfds.dll, 3: mfdvdec.dll, 4: mferror.dll, 5: mfh264enc.dll, 6: mfmjpegdec.dll, 7: mfplat.dll, 8: MFPlay.dll, 9: mfpmp.exe, 10: mfps.dll, 11: mfreadwrite.dll, 12: mfvdsp.dll, 13: MFWMAAEC.DLL, 14: mgmtapi.dll, 15: midimap.dll, 16: MigAutoPlay.exe, 17: migisol.dll, 18: migration, 19: miguiresource.dll, 20: migwiz, 21: mimefilt.dll, 22: mlang.dat, 23: mlang.dll, 24: mmc.exe, 25: mmcbase.dll, 26: mmci.dll, 27: mmcico.dll, 28: mmcndmgr.dll, 29: mmcshext.dll, 30: MMDevAPI.dll, 31: mmres.dll, 32: mmsys.cpl, 33: mobsync.exe"
"4:42:40.2351919 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: mode.com, 1: modemui.dll, 2: more.com, 3: moricons.dll, 4: mountvol.exe, 5: MP3DMOD.DLL, 6: MP43DECD.DLL, 7: MP4SDECD.DLL, 8: Mpeg2Data.ax, 9: mpg2splt.ax, 10: MPG4DECD.DLL, 11: mpr.dll, 12: mprapi.dll, 13: mprddm.dll, 14: mprdim.dll, 15: mprmsg.dll, 16: MRINFO.EXE, 17: msaatext.dll, 18: MSAC3ENC.DLL, 19: msacm32.dll, 20: msacm32.drv, 21: msadp32.acm, 22: msafd.dll, 23: msasn1.dll, 24: msaudite.dll, 25: mscandui.dll, 26: mscat32.dll, 27: msclmd.dll, 28: mscms.dll, 29: mscoree.dll, 30: mscorier.dll, 31: mscories.dll, 32: mscpx32r.dLL, 33: mscpxl32.dLL"
"4:42:40.2352104 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: msctf.dll, 1: msctfime.ime, 2: MsCtfMonitor.dll, 3: msctfp.dll, 4: msctfui.dll, 5: msdadiag.dll, 6: msdart.dll, 7: msdatsrc.tlb, 8: msdelta.dll, 9: msdmo.dll, 10: msdrm.dll, 11: msdt.exe, 12: Msdtc, 13: msdtcprx.dll, 14: msdtcuiu.dll, 15: msdtcVSp1res.dll, 16: MSDvbNP.ax, 17: msdxm.ocx, 18: msdxm.tlb, 19: msexch40.dll, 20: msexcl40.dll, 21: msfeeds.dll, 22: msfeedsbs.dll, 23: msfeedssync.exe, 24: msftedit.dll, 25: msg711.acm, 26: msgsm32.acm, 27: mshta.exe, 28: mshtml.dll, 29: mshtml.tlb, 30: mshtmled.dll, 31: mshtmler.dll, 32: msi.dll, 33: msidcrl30.dll"
"4:42:40.2352295 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: msident.dll, 1: msidle.dll, 2: msidntld.dll, 3: msieftp.dll, 4: msiexec.exe, 5: msihnd.dll, 6: msiltcfg.dll, 7: msimg32.dll, 8: msimsg.dll, 9: msimtf.dll, 10: msinfo32.exe, 11: msisip.dll, 12: msjet40.dll, 13: msjetoledb40.dll, 14: msjint40.dll, 15: msjter40.dll, 16: msjtes40.dll, 17: msls31.dll, 18: msltus40.dll, 19: msmpeg2adec.dll, 20: MSMPEG2ENC.DLL, 21: msmpeg2vdec.dll, 22: msnetobj.dll, 23: MSNP.ax, 24: msobjs.dll, 25: msoeacct.dll, 26: msoert2.dll, 27: msorc32r.dll, 28: msorcl32.dll, 29: mspaint.exe, 30: mspatcha.dll, 31: mspbde40.dll, 32: msports.dll, 33: msra.exe"
"4:42:40.2352468 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: MsraLegacy.tlb, 1: msrating.dll, 2: msrd2x40.dll, 3: msrd3x40.dll, 4: msrdc.dll, 5: MsRdpWebAccess.dll, 6: msrepl40.dll, 7: msrle32.dll, 8: msscntrs.dll, 9: msscp.dll, 10: msscript.ocx, 11: mssha.dll, 12: msshavmsg.dll, 13: msshooks.dll, 14: mssign32.dll, 15: mssip32.dll, 16: mssitlb.dll, 17: mssph.dll, 18: mssphtb.dll, 19: mssprxy.dll, 20: mssrch.dll, 21: mssvp.dll, 22: msswch.dll, 23: mstask.dll, 24: mstext40.dll, 25: mstime.dll, 26: mstsc.exe, 27: mstscax.dll, 28: msutb.dll, 29: msv1_0.dll, 30: msvbvm60.dll, 31: msvcirt.dll, 32: msvcp60.dll, 33: msvcrt.dll"
"4:42:40.2352677 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: msvcrt20.dll, 1: msvcrt40.dll, 2: msvfw32.dll, 3: msvidc32.dll, 4: MSVidCtl.dll, 5: mswdat10.dll, 6: mswmdm.dll, 7: mswsock.dll, 8: mswstr10.dll, 9: msxbde40.dll, 10: msxml3.dll, 11: msxml3r.dll, 12: msxml6.dll, 13: msxml6r.dll, 14: msyuv.dll, 15: mtstocom.exe, 16: mtxclu.dll, 17: mtxdm.dll, 18: mtxex.dll, 19: mtxlegih.dll, 20: mtxoci.dll, 21: MUI, 22: muifontsetup.dll, 23: MuiUnattend.exe, 24: mycomput.dll, 25: mydocs.dll, 26: Mystify.scr, 27: NAPCLCFG.MSC, 28: NAPCRYPT.DLL, 29: napdsnap.dll, 30: NAPHLPR.DLL, 31: NapiNSP.dll, 32: napipsec.dll, 33: NAPMONTR.DLL"
"4:42:40.2352865 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: NAPSTAT.EXE, 1: NativeHooks.dll, 2: NaturalLanguage6.dll, 3: nb-NO, 4: NcdProp.dll, 5: nci.dll, 6: ncobjapi.dll, 7: ncpa.cpl, 8: ncrypt.dll, 9: ncryptui.dll, 10: ncsi.dll, 11: ndadmin.exe, 12: nddeapi.dll, 13: NDF, 14: ndfapi.dll, 15: ndfetw.dll, 16: NdfEventView.xml, 17: ndfhcdiscovery.dll, 18: ndiscapCfg.dll, 19: ndishc.dll, 20: ndproxystub.dll, 21: ndptsp.tsp, 22: negoexts.dll, 23: net.exe, 24: net1.exe, 25: netapi32.dll, 26: netbios.dll, 27: netbtugc.exe, 28: netcenter.dll, 29: netcfgx.dll, 30: netcorehc.dll, 31: netdiagfx.dll, 32: netevent.dll, 33: netfxperf.dll"
"4:42:40.2353062 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: neth.dll, 1: netid.dll, 2: netiohlp.dll, 3: netiougc.exe, 4: netjoin.dll, 5: netlogon.dll, 6: netmsg.dll, 7: netplwiz.dll, 8: Netplwiz.exe, 9: netprof.dll, 10: netprofm.dll, 11: netsh.exe, 12: netshell.dll, 13: NETSTAT.EXE, 14: netutils.dll, 15: networkexplorer.dll, 16: networkitemfactory.dll, 17: NetworkList, 18: networkmap.dll, 19: newdev.dll, 20: newdev.exe, 21: nl-NL, 22: nlaapi.dll, 23: nlhtml.dll, 24: nlmgp.dll, 25: nlmsprep.dll, 26: nlsbres.dll, 27: NlsData0000.dll, 28: NlsData0001.dll, 29: NlsData0002.dll, 30: NlsData0003.dll, 31: NlsData0007.dll, 32: NlsData0009.dll"
"4:42:40.2353295 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: NlsData000a.dll, 1: NlsData000c.dll, 2: NlsData000d.dll, 3: NlsData000f.dll, 4: NlsData0010.dll, 5: NlsData0011.dll, 6: NlsData0013.dll, 7: NlsData0018.dll, 8: NlsData0019.dll, 9: NlsData001a.dll, 10: NlsData001b.dll, 11: NlsData001d.dll, 12: NlsData0020.dll, 13: NlsData0021.dll, 14: NlsData0022.dll, 15: NlsData0024.dll, 16: NlsData0026.dll, 17: NlsData0027.dll, 18: NlsData002a.dll, 19: NlsData0039.dll, 20: NlsData003e.dll, 21: NlsData0045.dll, 22: NlsData0046.dll, 23: NlsData0047.dll, 24: NlsData0049.dll, 25: NlsData004a.dll, 26: NlsData004b.dll, 27: NlsData004c.dll, 28: NlsData004e.dll, 29: NlsData0414.dll, 30: NlsData0416.dll, 31: NlsData0816.dll"
"4:42:40.2353477 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: NlsData081a.dll, 1: NlsData0c1a.dll, 2: Nlsdl.dll, 3: NlsLexicons0001.dll, 4: NlsLexicons0002.dll, 5: NlsLexicons0003.dll, 6: NlsLexicons0007.dll, 7: NlsLexicons0009.dll, 8: NlsLexicons000a.dll, 9: NlsLexicons000c.dll, 10: NlsLexicons000d.dll, 11: NlsLexicons000f.dll, 12: NlsLexicons0010.dll, 13: NlsLexicons0011.dll, 14: NlsLexicons0013.dll, 15: NlsLexicons0018.dll, 16: NlsLexicons0019.dll, 17: NlsLexicons001a.dll, 18: NlsLexicons001b.dll, 19: NlsLexicons001d.dll, 20: NlsLexicons0020.dll, 21: NlsLexicons0021.dll, 22: NlsLexicons0022.dll, 23: NlsLexicons0024.dll, 24: NlsLexicons0026.dll, 25: NlsLexicons0027.dll, 26: NlsLexicons002a.dll, 27: NlsLexicons0039.dll, 28: NlsLexicons003e.dll, 29: NlsLexicons0045.dll"
"4:42:40.2353695 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: NlsLexicons0046.dll, 1: NlsLexicons0047.dll, 2: NlsLexicons0049.dll, 3: NlsLexicons004a.dll, 4: NlsLexicons004b.dll, 5: NlsLexicons004c.dll, 6: NlsLexicons004e.dll, 7: NlsLexicons0414.dll, 8: NlsLexicons0416.dll, 9: NlsLexicons0816.dll, 10: NlsLexicons081a.dll, 11: NlsLexicons0c1a.dll, 12: NlsModels0011.dll, 13: NOISE.CHS, 14: NOISE.CHT, 15: NOISE.DAT, 16: noise.jpn, 17: noise.kor, 18: NOISE.THA, 19: normaliz.dll, 20: notepad.exe, 21: npmproxy.dll, 22: nshhttp.dll, 23: nshipsec.dll, 24: nshwfp.dll, 25: nsi.dll, 26: nslookup.exe, 27: ntdll.dll, 28: ntdsapi.dll, 29: ntkrnlpa.exe, 30: ntlanman.dll, 31: ntlanui2.dll, 32: ntmarta.dll"
"4:42:40.2353877 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: ntoskrnl.exe, 1: ntprint.dll, 2: ntprint.exe, 3: ntshrui.dll, 4: ntvdm64.dll, 5: objsel.dll, 6: occache.dll, 7: ocsetapi.dll, 8: ocsetup.exe, 9: odbc32.dll, 10: odbc32gt.dll, 11: odbcad32.exe, 12: odbcbcp.dll, 13: odbcconf.dll, 14: odbcconf.exe, 15: odbcconf.rsp, 16: odbccp32.dll, 17: odbccr32.dll, 18: odbccu32.dll, 19: odbcint.dll, 20: odbcji32.dll, 21: odbcjt32.dll, 22: odbctrac.dll, 23: oddbse32.dll, 24: odexl32.dll, 25: odfox32.dll, 26: odpdx32.dll, 27: odtext32.dll, 28: offfilt.dll, 29: oflc.rs, 30: ogldrv.dll, 31: ole2.dll, 32: ole2disp.dll, 33: ole2nls.dll"
"4:42:40.2354062 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: ole32.dll, 1: oleacc.dll, 2: oleacchooks.dll, 3: oleaccrc.dll, 4: oleaut32.dll, 5: olecli32.dll, 6: oledlg.dll, 7: oleprn.dll, 8: olepro32.dll, 9: oleres.dll, 10: olesvr32.dll, 11: olethk32.dll, 12: onex.dll, 13: onexui.dll, 14: OnLineIDCpl.dll, 15: oobe, 16: OobeFldr.dll, 17: OpcServices.dll, 18: openfiles.exe, 19: opengl32.dll, 20: OptionalFeatures.exe, 21: osbaseln.dll, 22: osk.exe, 23: osuninst.dll, 24: P2P.dll, 25: p2pcollab.dll, 26: P2PGraph.dll, 27: p2pnetsh.dll, 28: packager.dll, 29: panmap.dll, 30: PATHPING.EXE, 31: pautoenr.dll, 32: pcaui.dll, 33: pcaui.exe"
"4:42:40.2354271 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: pcl.sep, 1: pcwum.dll, 2: pdh.dll, 3: pdhui.dll, 4: pegi-fi.rs, 5: pegi-pt.rs, 6: pegi.rs, 7: pegibbfc.rs, 8: PerfCenterCPL.dll, 9: PerfCenterCpl.ico, 10: perfctrs.dll, 11: perfdisk.dll, 12: perfhost.exe, 13: perfmon.exe, 14: perfmon.msc, 15: perfnet.dll, 16: perfos.dll, 17: perfproc.dll, 18: perfts.dll, 19: phon.ime, 20: PhotoMetadataHandler.dll, 21: PhotoScreensaver.scr, 22: photowiz.dll, 23: pid.dll, 24: pidgenx.dll, 25: pifmgr.dll, 26: PING.EXE, 27: pintlgnt.ime, 28: PkgMgr.exe, 29: pku2u.dll, 30: pl-PL, 31: pla.dll, 32: PlaySndSrv.dll, 33: pngfilt.dll"
"4:42:40.2354523 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: pnidui.dll, 1: pnpsetup.dll, 2: pnrpnsp.dll, 3: polstore.dll, 4: poqexec.exe, 5: PortableDeviceApi.dll, 6: PortableDeviceClassExtension.dll, 7: PortableDeviceConnectApi.dll, 8: PortableDeviceStatus.dll, 9: PortableDeviceSyncProvider.dll, 10: PortableDeviceTypes.dll, 11: PortableDeviceWiaCompat.dll, 12: PortableDeviceWMDRM.dll, 13: pots.dll, 14: powercfg.cpl, 15: powercfg.exe, 16: powercpl.dll, 17: powrprof.dll, 18: PresentationCFFRasterizerNative_v0300.dll, 19: PresentationHost.exe, 20: PresentationHostProxy.dll, 21: PresentationNative_v0300.dll, 22: prevhost.exe, 23: prflbmsg.dll, 24: print.exe, 25: Printing_Admin_Scripts, 26: printui.dll, 27: printui.exe, 28: prncache.dll, 29: prnfldr.dll, 30: prnntfy.dll"
"4:42:40.2354756 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: prntvpt.dll, 1: profapi.dll, 2: propsys.dll, 3: proquota.exe, 4: provsvc.dll, 5: provthrd.dll, 6: psapi.dll, 7: psbase.dll, 8: pscript.sep, 9: PSHED.DLL, 10: psisdecd.dll, 11: psisrndr.ax, 12: psr.exe, 13: pstorec.dll, 14: pstorsvc.dll, 15: pt-BR, 16: pt-PT, 17: puiapi.dll, 18: puiobj.dll, 19: pwrshplugin.dll, 20: QAGENT.DLL, 21: qasf.dll, 22: qcap.dll, 23: QCLIPROV.DLL, 24: qdv.dll, 25: qdvd.dll, 26: qedit.dll, 27: qedwipes.dll, 28: qintlgnt.ime, 29: qmgrprxy.dll, 30: QSHVHOST.DLL, 31: QSVRMGMT.DLL, 32: quartz.dll, 33: Query.dll, 34: quick.ime"
"4:42:40.2354938 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: QUTIL.DLL, 1: qwave.dll, 2: RacEngn.dll, 3: racpldlg.dll, 4: RacRules.xml, 5: radardt.dll, 6: radarrs.dll, 7: ras, 8: rasadhlp.dll, 9: rasapi32.dll, 10: rasautou.exe, 11: rascfg.dll, 12: raschap.dll, 13: rasctrnm.h, 14: rasctrs.dll, 15: rasdiag.dll, 16: rasdial.exe, 17: rasdlg.dll, 18: raserver.exe, 19: rasgcw.dll, 20: rasman.dll, 21: RASMM.dll, 22: rasmontr.dll, 23: rasmxs.dll, 24: rasphone.exe, 25: rasplap.dll, 26: rasppp.dll, 27: rasser.dll, 28: rastapi.dll, 29: rastls.dll, 30: rdpcore.dll, 31: rdpd3d.dll, 32: rdpencom.dll, 33: rdprefdrvapi.dll"
